season,game_date,season_type,away_team,home_team
2022-23,2022-10-19,regular,WAS,IND
2022-23,2022-10-20,regular,LAC,LAL
2022-23,2022-10-20,regular,MIL,PHI
2022-23,2022-10-21,regular,BOS,MIA
2022-23,2022-10-21,regular,CHI,WAS
2022-23,2022-10-21,regular,DEN,GSW
2022-23,2022-10-21,regular,DET,NYK
2022-23,2022-10-21,regular,MEM,HOU
2022-23,2022-10-21,regular,NOP,CHA
2022-23,2022-10-21,regular,ORL,ATL
2022-23,2022-10-21,regular,PHX,POR
2022-23,2022-10-21,regular,SAS,IND
2022-23,2022-10-21,regular,TOR,BKN
2022-23,2022-10-21,regular,UTA,MIN
2022-23,2022-10-22,regular,BOS,ORL
2022-23,2022-10-22,regular,CLE,CHI
2022-23,2022-10-22,regular,DET,IND
2022-23,2022-10-22,regular,HOU,MIL
2022-23,2022-10-22,regular,LAC,SAC
2022-23,2022-10-22,regular,MEM,DAL
2022-23,2022-10-22,regular,OKC,DEN
2022-23,2022-10-22,regular,SAS,PHI
2022-23,2022-10-22,regular,TOR,MIA
2022-23,2022-10-23,regular,CHA,ATL
2022-23,2022-10-23,regular,MIN,OKC
2022-23,2022-10-23,regular,PHX,LAC
2022-23,2022-10-23,regular,POR,LAL
2022-23,2022-10-23,regular,SAC,GSW
2022-23,2022-10-23,regular,UTA,NOP
2022-23,2022-10-23,regular,WAS,CLE
2022-23,2022-10-24,regular,BKN,MEM
2022-23,2022-10-24,regular,BOS,CHI
2022-23,2022-10-24,regular,DEN,POR
2022-23,2022-10-24,regular,IND,PHI
2022-23,2022-10-24,regular,ORL,NYK
2022-23,2022-10-24,regular,SAS,MIN
2022-23,2022-10-24,regular,TOR,MIA
2022-23,2022-10-24,regular,UTA,HOU
2022-23,2022-10-25,regular,DAL,NOP
2022-23,2022-10-25,regular,DET,WAS
2022-23,2022-10-25,regular,GSW,PHX
2022-23,2022-10-25,regular,LAC,OKC
2022-23,2022-10-26,regular,ATL,DET
2022-23,2022-10-26,regular,BKN,MIL
2022-23,2022-10-26,regular,CHA,NYK
2022-23,2022-10-26,regular,HOU,UTA
2022-23,2022-10-26,regular,IND,CHI
2022-23,2022-10-26,regular,LAL,DEN
2022-23,2022-10-26,regular,MIA,POR
2022-23,2022-10-26,regular,ORL,CLE
2022-23,2022-10-26,regular,PHI,TOR
2022-23,2022-10-26,regular,SAS,MIN
2022-23,2022-10-27,regular,DAL,BKN
2022-23,2022-10-27,regular,LAC,OKC
2022-23,2022-10-27,regular,MEM,SAC
2022-23,2022-10-27,regular,MIA,GSW
2022-23,2022-10-28,regular,ATL,DET
2022-23,2022-10-28,regular,CHA,ORL
2022-23,2022-10-28,regular,CHI,SAS
2022-23,2022-10-28,regular,CLE,BOS
2022-23,2022-10-28,regular,HOU,POR
2022-23,2022-10-28,regular,IND,WAS
2022-23,2022-10-28,regular,LAL,MIN
2022-23,2022-10-28,regular,NOP,PHX
2022-23,2022-10-28,regular,NYK,MIL
2022-23,2022-10-28,regular,PHI,TOR
2022-23,2022-10-28,regular,UTA,DEN
2022-23,2022-10-29,regular,ATL,MIL
2022-23,2022-10-29,regular,GSW,CHA
2022-23,2022-10-29,regular,IND,BKN
2022-23,2022-10-29,regular,MEM,UTA
2022-23,2022-10-29,regular,MIA,SAC
2022-23,2022-10-29,regular,OKC,DAL
2022-23,2022-10-29,regular,PHI,CHI
2022-23,2022-10-30,regular,DEN,LAL
2022-23,2022-10-30,regular,GSW,DET
2022-23,2022-10-30,regular,HOU,PHX
2022-23,2022-10-30,regular,MIN,SAS
2022-23,2022-10-30,regular,NOP,LAC
2022-23,2022-10-30,regular,NYK,CLE
2022-23,2022-10-30,regular,ORL,DAL
2022-23,2022-10-30,regular,WAS,BOS
2022-23,2022-10-31,regular,ATL,TOR
2022-23,2022-10-31,regular,DET,MIL
2022-23,2022-10-31,regular,HOU,LAC
2022-23,2022-10-31,regular,IND,BKN
2022-23,2022-10-31,regular,MEM,UTA
2022-23,2022-10-31,regular,PHI,WAS
2022-23,2022-10-31,regular,SAC,CHA
2022-23,2022-11-01,regular,CHI,BKN
2022-23,2022-11-01,regular,GSW,MIA
2022-23,2022-11-01,regular,MIN,PHX
2022-23,2022-11-01,regular,ORL,OKC
2022-23,2022-11-02,regular,ATL,NYK
2022-23,2022-11-02,regular,BOS,CLE
2022-23,2022-11-02,regular,CHA,CHI
2022-23,2022-11-02,regular,DET,MIL
2022-23,2022-11-02,regular,LAC,HOU
2022-23,2022-11-02,regular,MEM,POR
2022-23,2022-11-02,regular,NOP,LAL
2022-23,2022-11-02,regular,SAC,MIA
2022-23,2022-11-02,regular,TOR,SAS
2022-23,2022-11-02,regular,UTA,DAL
2022-23,2022-11-02,regular,WAS,PHI
2022-23,2022-11-03,regular,DEN,OKC
2022-23,2022-11-03,regular,GSW,ORL
2022-23,2022-11-04,regular,BKN,WAS
2022-23,2022-11-04,regular,CHA,MEM
2022-23,2022-11-04,regular,CHI,BOS
2022-23,2022-11-04,regular,CLE,DET
2022-23,2022-11-04,regular,GSW,NOP
2022-23,2022-11-04,regular,LAC,SAS
2022-23,2022-11-04,regular,MIA,IND
2022-23,2022-11-04,regular,MIL,MIN
2022-23,2022-11-04,regular,NYK,PHI
2022-23,2022-11-04,regular,POR,PHX
2022-23,2022-11-04,regular,TOR,DAL
2022-23,2022-11-04,regular,UTA,LAL
2022-23,2022-11-05,regular,BKN,CHA
2022-23,2022-11-05,regular,BOS,NYK
2022-23,2022-11-05,regular,HOU,MIN
2022-23,2022-11-05,regular,NOP,ATL
2022-23,2022-11-05,regular,OKC,MIL
2022-23,2022-11-05,regular,POR,PHX
2022-23,2022-11-05,regular,SAC,ORL
2022-23,2022-11-05,regular,SAS,DEN
2022-23,2022-11-06,regular,CHI,TOR
2022-23,2022-11-06,regular,CLE,LAL
2022-23,2022-11-06,regular,UTA,LAC
2022-23,2022-11-06,regular,WAS,MEM
2022-23,2022-11-07,regular,BKN,DAL
2022-23,2022-11-07,regular,BOS,MEM
2022-23,2022-11-07,regular,CLE,LAC
2022-23,2022-11-07,regular,DEN,SAS
2022-23,2022-11-07,regular,HOU,ORL
2022-23,2022-11-07,regular,LAL,UTA
2022-23,2022-11-07,regular,MIL,ATL
2022-23,2022-11-07,regular,NOP,IND
2022-23,2022-11-07,regular,NYK,MIN
2022-23,2022-11-07,regular,OKC,DET
2022-23,2022-11-07,regular,PHX,PHI
2022-23,2022-11-07,regular,POR,MIA
2022-23,2022-11-07,regular,SAC,GSW
2022-23,2022-11-07,regular,TOR,CHI
2022-23,2022-11-07,regular,WAS,CHA
2022-23,2022-11-09,regular,CLE,SAC
2022-23,2022-11-09,regular,DAL,ORL
2022-23,2022-11-09,regular,DEN,IND
2022-23,2022-11-09,regular,DET,BOS
2022-23,2022-11-09,regular,HOU,TOR
2022-23,2022-11-09,regular,LAL,LAC
2022-23,2022-11-09,regular,MEM,SAS
2022-23,2022-11-09,regular,MIL,OKC
2022-23,2022-11-09,regular,NOP,CHI
2022-23,2022-11-09,regular,NYK,BKN
2022-23,2022-11-09,regular,PHX,MIN
2022-23,2022-11-09,regular,POR,CHA
2022-23,2022-11-09,regular,UTA,ATL
2022-23,2022-11-10,regular,CHA,MIA
2022-23,2022-11-10,regular,DAL,WAS
2022-23,2022-11-10,regular,PHI,ATL
2022-23,2022-11-10,regular,POR,NOP
2022-23,2022-11-11,regular,CLE,GSW
2022-23,2022-11-11,regular,DEN,BOS
2022-23,2022-11-11,regular,DET,NYK
2022-23,2022-11-11,regular,MIL,SAS
2022-23,2022-11-11,regular,MIN,MEM
2022-23,2022-11-11,regular,PHX,ORL
2022-23,2022-11-11,regular,SAC,LAL
2022-23,2022-11-11,regular,TOR,OKC
2022-23,2022-11-12,regular,ATL,PHI
2022-23,2022-11-12,regular,BKN,LAC
2022-23,2022-11-12,regular,BOS,DET
2022-23,2022-11-12,regular,CHA,MIA
2022-23,2022-11-12,regular,HOU,NOP
2022-23,2022-11-12,regular,POR,DAL
2022-23,2022-11-12,regular,TOR,IND
2022-23,2022-11-12,regular,UTA,WAS
2022-23,2022-11-13,regular,BKN,LAL
2022-23,2022-11-13,regular,DEN,CHI
2022-23,2022-11-13,regular,GSW,SAC
2022-23,2022-11-13,regular,MEM,WAS
2022-23,2022-11-13,regular,MIN,CLE
2022-23,2022-11-13,regular,OKC,NYK
2022-23,2022-11-13,regular,UTA,PHI
2022-23,2022-11-14,regular,ATL,MIL
2022-23,2022-11-14,regular,CHA,ORL
2022-23,2022-11-14,regular,LAC,HOU
2022-23,2022-11-14,regular,OKC,BOS
2022-23,2022-11-14,regular,PHX,MIA
2022-23,2022-11-14,regular,SAS,GSW
2022-23,2022-11-14,regular,TOR,DET
2022-23,2022-11-15,regular,BKN,SAC
2022-23,2022-11-15,regular,LAC,DAL
2022-23,2022-11-15,regular,MEM,NOP
2022-23,2022-11-15,regular,NYK,UTA
2022-23,2022-11-15,regular,SAS,POR
2022-23,2022-11-16,regular,BOS,ATL
2022-23,2022-11-16,regular,CHI,NOP
2022-23,2022-11-16,regular,CLE,MIL
2022-23,2022-11-16,regular,GSW,PHX
2022-23,2022-11-16,regular,HOU,DAL
2022-23,2022-11-16,regular,IND,CHA
2022-23,2022-11-16,regular,MIA,TOR
2022-23,2022-11-16,regular,MIN,ORL
2022-23,2022-11-16,regular,NYK,DEN
2022-23,2022-11-16,regular,OKC,WAS
2022-23,2022-11-17,regular,BKN,POR
2022-23,2022-11-17,regular,DET,LAC
2022-23,2022-11-17,regular,SAS,SAC
2022-23,2022-11-18,regular,BOS,NOP
2022-23,2022-11-18,regular,CHA,CLE
2022-23,2022-11-18,regular,DEN,DAL
2022-23,2022-11-18,regular,DET,LAL
2022-23,2022-11-18,regular,IND,HOU
2022-23,2022-11-18,regular,MIA,WAS
2022-23,2022-11-18,regular,MIL,PHI
2022-23,2022-11-18,regular,NYK,GSW
2022-23,2022-11-18,regular,OKC,MEM
2022-23,2022-11-18,regular,ORL,CHI
2022-23,2022-11-18,regular,PHX,UTA
2022-23,2022-11-19,regular,MIN,PHI
2022-23,2022-11-19,regular,ORL,IND
2022-23,2022-11-19,regular,SAS,LAC
2022-23,2022-11-19,regular,TOR,ATL
2022-23,2022-11-19,regular,UTA,POR
2022-23,2022-11-20,regular,CHA,WAS
2022-23,2022-11-20,regular,DEN,DAL
2022-23,2022-11-20,regular,DET,SAC
2022-23,2022-11-20,regular,GSW,HOU
2022-23,2022-11-20,regular,MEM,BKN
2022-23,2022-11-20,regular,MIA,CLE
2022-23,2022-11-20,regular,NYK,PHX
2022-23,2022-11-20,regular,SAS,LAL
2022-23,2022-11-21,regular,ATL,CLE
2022-23,2022-11-21,regular,BOS,CHI
2022-23,2022-11-21,regular,GSW,NOP
2022-23,2022-11-21,regular,MIA,MIN
2022-23,2022-11-21,regular,NYK,OKC
2022-23,2022-11-21,regular,ORL,IND
2022-23,2022-11-21,regular,POR,MIL
2022-23,2022-11-21,regular,UTA,LAC
2022-23,2022-11-22,regular,BKN,PHI
2022-23,2022-11-22,regular,DET,DEN
2022-23,2022-11-22,regular,LAL,PHX
2022-23,2022-11-22,regular,SAC,MEM
2022-23,2022-11-23,regular,BKN,TOR
2022-23,2022-11-23,regular,CHI,MIL
2022-23,2022-11-23,regular,DAL,BOS
2022-23,2022-11-23,regular,DEN,OKC
2022-23,2022-11-23,regular,DET,UTA
2022-23,2022-11-23,regular,LAC,GSW
2022-23,2022-11-23,regular,MIN,IND
2022-23,2022-11-23,regular,NOP,SAS
2022-23,2022-11-23,regular,PHI,CHA
2022-23,2022-11-23,regular,POR,CLE
2022-23,2022-11-23,regular,SAC,ATL
2022-23,2022-11-23,regular,WAS,MIA
2022-23,2022-11-25,regular,ATL,HOU
2022-23,2022-11-25,regular,BKN,IND
2022-23,2022-11-25,regular,CHI,OKC
2022-23,2022-11-25,regular,CLE,MIL
2022-23,2022-11-25,regular,DEN,LAC
2022-23,2022-11-25,regular,DET,PHX
2022-23,2022-11-25,regular,LAL,SAS
2022-23,2022-11-25,regular,MIN,CHA
2022-23,2022-11-25,regular,NOP,MEM
2022-23,2022-11-25,regular,PHI,ORL
2022-23,2022-11-25,regular,POR,NYK
2022-23,2022-11-25,regular,SAC,BOS
2022-23,2022-11-25,regular,UTA,GSW
2022-23,2022-11-25,regular,WAS,MIA
2022-23,2022-11-26,regular,DAL,TOR
2022-23,2022-11-26,regular,LAL,SAS
2022-23,2022-11-26,regular,OKC,HOU
2022-23,2022-11-26,regular,UTA,PHX
2022-23,2022-11-27,regular,CLE,DET
2022-23,2022-11-27,regular,DAL,MIL
2022-23,2022-11-27,regular,GSW,MIN
2022-23,2022-11-27,regular,IND,LAC
2022-23,2022-11-27,regular,MEM,NYK
2022-23,2022-11-27,regular,MIA,ATL
2022-23,2022-11-27,regular,PHI,ORL
2022-23,2022-11-27,regular,POR,BKN
2022-23,2022-11-27,regular,WAS,BOS
2022-23,2022-11-28,regular,ATL,PHI
2022-23,2022-11-28,regular,CHA,BOS
2022-23,2022-11-28,regular,CHI,UTA
2022-23,2022-11-28,regular,CLE,TOR
2022-23,2022-11-28,regular,HOU,DEN
2022-23,2022-11-28,regular,IND,LAL
2022-23,2022-11-28,regular,MIN,WAS
2022-23,2022-11-28,regular,OKC,NOP
2022-23,2022-11-28,regular,ORL,BKN
2022-23,2022-11-28,regular,PHX,SAC
2022-23,2022-11-29,regular,GSW,DAL
2022-23,2022-11-29,regular,LAC,POR
2022-23,2022-11-29,regular,NYK,DET
2022-23,2022-11-30,regular,ATL,ORL
2022-23,2022-11-30,regular,CHI,PHX
2022-23,2022-11-30,regular,HOU,DEN
2022-23,2022-11-30,regular,IND,SAC
2022-23,2022-11-30,regular,LAC,UTA
2022-23,2022-11-30,regular,MEM,MIN
2022-23,2022-11-30,regular,MIA,BOS
2022-23,2022-11-30,regular,MIL,NYK
2022-23,2022-11-30,regular,PHI,CLE
2022-23,2022-11-30,regular,POR,LAL
2022-23,2022-11-30,regular,SAS,OKC
2022-23,2022-11-30,regular,TOR,NOP
2022-23,2022-11-30,regular,WAS,BKN
2022-23,2022-12-01,regular,DAL,DET
2022-23,2022-12-02,regular,CHI,GSW
2022-23,2022-12-02,regular,DEN,ATL
2022-23,2022-12-02,regular,HOU,PHX
2022-23,2022-12-02,regular,IND,UTA
2022-23,2022-12-02,regular,LAL,MIL
2022-23,2022-12-02,regular,MIA,BOS
2022-23,2022-12-02,regular,NOP,SAS
2022-23,2022-12-02,regular,ORL,CLE
2022-23,2022-12-02,regular,PHI,MEM
2022-23,2022-12-02,regular,TOR,BKN
2022-23,2022-12-02,regular,WAS,CHA
2022-23,2022-12-03,regular,DAL,NYK
2022-23,2022-12-03,regular,HOU,GSW
2022-23,2022-12-03,regular,MIL,CHA
2022-23,2022-12-03,regular,OKC,MIN
2022-23,2022-12-03,regular,ORL,TOR
2022-23,2022-12-03,regular,POR,UTA
2022-23,2022-12-03,regular,SAC,LAC
2022-23,2022-12-04,regular,BOS,BKN
2022-23,2022-12-04,regular,CHI,SAC
2022-23,2022-12-04,regular,CLE,NYK
2022-23,2022-12-04,regular,DEN,NOP
2022-23,2022-12-04,regular,IND,POR
2022-23,2022-12-04,regular,LAL,WAS
2022-23,2022-12-04,regular,MEM,DET
2022-23,2022-12-04,regular,PHX,SAS
2022-23,2022-12-05,regular,BOS,TOR
2022-23,2022-12-05,regular,IND,GSW
2022-23,2022-12-05,regular,LAC,CHA
2022-23,2022-12-05,regular,MIA,MEM
2022-23,2022-12-05,regular,MIL,ORL
2022-23,2022-12-05,regular,OKC,ATL
2022-23,2022-12-05,regular,PHI,HOU
2022-23,2022-12-05,regular,PHX,DAL
2022-23,2022-12-06,regular,DAL,DEN
2022-23,2022-12-06,regular,DET,MIA
2022-23,2022-12-06,regular,LAL,CLE
2022-23,2022-12-07,regular,ATL,NYK
2022-23,2022-12-07,regular,BOS,PHX
2022-23,2022-12-07,regular,CHA,BKN
2022-23,2022-12-07,regular,DET,NOP
2022-23,2022-12-07,regular,GSW,UTA
2022-23,2022-12-07,regular,IND,MIN
2022-23,2022-12-07,regular,LAC,ORL
2022-23,2022-12-07,regular,LAL,TOR
2022-23,2022-12-07,regular,OKC,MEM
2022-23,2022-12-07,regular,SAC,MIL
2022-23,2022-12-07,regular,WAS,CHI
2022-23,2022-12-08,regular,DEN,POR
2022-23,2022-12-08,regular,HOU,SAS
2022-23,2022-12-08,regular,LAC,MIA
2022-23,2022-12-09,regular,ATL,BKN
2022-23,2022-12-09,regular,DET,MEM
2022-23,2022-12-09,regular,LAL,PHI
2022-23,2022-12-09,regular,MIL,DAL
2022-23,2022-12-09,regular,MIN,UTA
2022-23,2022-12-09,regular,NYK,CHA
2022-23,2022-12-09,regular,PHX,NOP
2022-23,2022-12-09,regular,SAC,CLE
2022-23,2022-12-09,regular,TOR,ORL
2022-23,2022-12-09,regular,WAS,IND
2022-23,2022-12-10,regular,BKN,IND
2022-23,2022-12-10,regular,BOS,GSW
2022-23,2022-12-10,regular,DAL,CHI
2022-23,2022-12-10,regular,LAC,WAS
2022-23,2022-12-10,regular,MIN,POR
2022-23,2022-12-10,regular,OKC,CLE
2022-23,2022-12-10,regular,SAS,MIA
2022-23,2022-12-10,regular,UTA,DEN
2022-23,2022-12-11,regular,CHA,PHI
2022-23,2022-12-11,regular,CHI,ATL
2022-23,2022-12-11,regular,LAL,DET
2022-23,2022-12-11,regular,MIL,HOU
2022-23,2022-12-11,regular,PHX,NOP
2022-23,2022-12-11,regular,SAC,NYK
2022-23,2022-12-11,regular,TOR,ORL
2022-23,2022-12-12,regular,ATL,MEM
2022-23,2022-12-12,regular,BKN,WAS
2022-23,2022-12-12,regular,BOS,LAC
2022-23,2022-12-12,regular,CLE,SAS
2022-23,2022-12-12,regular,MIA,IND
2022-23,2022-12-12,regular,MIN,POR
2022-23,2022-12-12,regular,OKC,DAL
2022-23,2022-12-13,regular,BOS,LAL
2022-23,2022-12-13,regular,GSW,MIL
2022-23,2022-12-13,regular,NOP,UTA
2022-23,2022-12-13,regular,PHX,HOU
2022-23,2022-12-13,regular,SAC,PHI
2022-23,2022-12-14,regular,ATL,ORL
2022-23,2022-12-14,regular,CLE,DAL
2022-23,2022-12-14,regular,DET,CHA
2022-23,2022-12-14,regular,GSW,IND
2022-23,2022-12-14,regular,MIA,OKC
2022-23,2022-12-14,regular,MIN,LAC
2022-23,2022-12-14,regular,NYK,CHI
2022-23,2022-12-14,regular,POR,SAS
2022-23,2022-12-14,regular,SAC,TOR
2022-23,2022-12-14,regular,WAS,DEN
2022-23,2022-12-15,regular,MIA,HOU
2022-23,2022-12-15,regular,MIL,MEM
2022-23,2022-12-15,regular,NOP,UTA
2022-23,2022-12-15,regular,PHX,LAC
2022-23,2022-12-16,regular,ATL,CHA
2022-23,2022-12-16,regular,BKN,TOR
2022-23,2022-12-16,regular,DEN,LAL
2022-23,2022-12-16,regular,GSW,PHI
2022-23,2022-12-16,regular,IND,CLE
2022-23,2022-12-16,regular,MIN,OKC
2022-23,2022-12-16,regular,NYK,CHI
2022-23,2022-12-16,regular,ORL,BOS
2022-23,2022-12-16,regular,POR,DAL
2022-23,2022-12-16,regular,SAC,DET
2022-23,2022-12-17,regular,DAL,CLE
2022-23,2022-12-17,regular,MEM,OKC
2022-23,2022-12-17,regular,MIA,SAS
2022-23,2022-12-17,regular,NOP,PHX
2022-23,2022-12-17,regular,POR,HOU
2022-23,2022-12-17,regular,UTA,MIL
2022-23,2022-12-17,regular,WAS,LAC
2022-23,2022-12-18,regular,BKN,DET
2022-23,2022-12-18,regular,CHA,DEN
2022-23,2022-12-18,regular,CHI,MIN
2022-23,2022-12-18,regular,GSW,TOR
2022-23,2022-12-18,regular,NYK,IND
2022-23,2022-12-18,regular,ORL,BOS
2022-23,2022-12-18,regular,WAS,LAL
2022-23,2022-12-19,regular,CHA,SAC
2022-23,2022-12-19,regular,DAL,MIN
2022-23,2022-12-19,regular,LAL,PHX
2022-23,2022-12-19,regular,MIL,NOP
2022-23,2022-12-19,regular,ORL,ATL
2022-23,2022-12-19,regular,POR,OKC
2022-23,2022-12-19,regular,SAS,HOU
2022-23,2022-12-19,regular,TOR,PHI
2022-23,2022-12-19,regular,UTA,CLE
2022-23,2022-12-20,regular,CHI,MIA
2022-23,2022-12-20,regular,GSW,NYK
2022-23,2022-12-20,regular,MEM,DEN
2022-23,2022-12-20,regular,UTA,DET
2022-23,2022-12-20,regular,WAS,PHX
2022-23,2022-12-21,regular,CHA,LAC
2022-23,2022-12-21,regular,CHI,ATL
2022-23,2022-12-21,regular,DAL,MIN
2022-23,2022-12-21,regular,DET,PHI
2022-23,2022-12-21,regular,GSW,BKN
2022-23,2022-12-21,regular,IND,BOS
2022-23,2022-12-21,regular,LAL,SAC
2022-23,2022-12-21,regular,MIL,CLE
2022-23,2022-12-21,regular,ORL,HOU
2022-23,2022-12-21,regular,POR,OKC
2022-23,2022-12-21,regular,TOR,NYK
2022-23,2022-12-22,regular,SAS,NOP
2022-23,2022-12-22,regular,WAS,UTA
2022-23,2022-12-23,regular,CHA,LAL
2022-23,2022-12-23,regular,CHI,NYK
2022-23,2022-12-23,regular,DAL,HOU
2022-23,2022-12-23,regular,DET,ATL
2022-23,2022-12-23,regular,IND,MIA
2022-23,2022-12-23,regular,LAC,PHI
2022-23,2022-12-23,regular,MEM,PHX
2022-23,2022-12-23,regular,MIL,BKN
2022-23,2022-12-23,regular,MIN,BOS
2022-23,2022-12-23,regular,NOP,OKC
2022-23,2022-12-23,regular,POR,DEN
2022-23,2022-12-23,regular,SAS,ORL
2022-23,2022-12-23,regular,TOR,CLE
2022-23,2022-12-23,regular,WAS,SAC
2022-23,2022-12-25,regular,LAL,DAL
2022-23,2022-12-25,regular,MEM,GSW
2022-23,2022-12-25,regular,MIL,BOS
2022-23,2022-12-25,regular,PHI,NYK
2022-23,2022-12-25,regular,PHX,DEN
2022-23,2022-12-26,regular,BKN,CLE
2022-23,2022-12-26,regular,CHA,POR
2022-23,2022-12-26,regular,HOU,CHI
2022-23,2022-12-26,regular,IND,NOP
2022-23,2022-12-26,regular,LAC,DET
2022-23,2022-12-26,regular,MIN,MIA
2022-23,2022-12-26,regular,UTA,SAS
2022-23,2022-12-27,regular,ATL,IND
2022-23,2022-12-27,regular,CHA,GSW
2022-23,2022-12-27,regular,DEN,SAC
2022-23,2022-12-27,regular,HOU,BOS
2022-23,2022-12-27,regular,LAC,TOR
2022-23,2022-12-27,regular,LAL,ORL
2022-23,2022-12-27,regular,NYK,DAL
2022-23,2022-12-27,regular,PHI,WAS
2022-23,2022-12-27,regular,PHX,MEM
2022-23,2022-12-27,regular,SAS,OKC
2022-23,2022-12-28,regular,BKN,ATL
2022-23,2022-12-28,regular,DEN,SAC
2022-23,2022-12-28,regular,LAL,MIA
2022-23,2022-12-28,regular,MIL,CHI
2022-23,2022-12-28,regular,MIN,NOP
2022-23,2022-12-28,regular,ORL,DET
2022-23,2022-12-28,regular,PHX,WAS
2022-23,2022-12-28,regular,UTA,GSW
2022-23,2022-12-29,regular,CLE,IND
2022-23,2022-12-29,regular,HOU,DAL
2022-23,2022-12-29,regular,LAC,BOS
2022-23,2022-12-29,regular,MEM,TOR
2022-23,2022-12-29,regular,NYK,SAS
2022-23,2022-12-29,regular,OKC,CHA
2022-23,2022-12-30,regular,DET,CHI
2022-23,2022-12-30,regular,LAL,ATL
2022-23,2022-12-30,regular,MIA,DEN
2022-23,2022-12-30,regular,MIN,MIL
2022-23,2022-12-30,regular,PHI,NOP
2022-23,2022-12-30,regular,PHX,TOR
2022-23,2022-12-30,regular,POR,GSW
2022-23,2022-12-30,regular,UTA,SAC
2022-23,2022-12-30,regular,WAS,ORL
2022-23,2022-12-31,regular,BKN,CHA
2022-23,2022-12-31,regular,CLE,CHI
2022-23,2022-12-31,regular,DAL,SAS
2022-23,2022-12-31,regular,DET,MIN
2022-23,2022-12-31,regular,LAC,IND
2022-23,2022-12-31,regular,MIA,UTA
2022-23,2022-12-31,regular,NOP,MEM
2022-23,2022-12-31,regular,NYK,HOU
2022-23,2022-12-31,regular,PHI,OKC
2022-23,2023-01-01,regular,BOS,DEN
2022-23,2023-01-01,regular,SAC,MEM
2022-23,2023-01-01,regular,WAS,MIL
2022-23,2023-01-02,regular,ATL,GSW
2022-23,2023-01-02,regular,CHI,CLE
2022-23,2023-01-02,regular,DAL,HOU
2022-23,2023-01-02,regular,DEN,MIN
2022-23,2023-01-02,regular,DET,POR
2022-23,2023-01-02,regular,LAL,CHA
2022-23,2023-01-02,regular,MIA,LAC
2022-23,2023-01-02,regular,NOP,PHI
2022-23,2023-01-02,regular,PHX,NYK
2022-23,2023-01-02,regular,SAS,BKN
2022-23,2023-01-02,regular,TOR,IND
2022-23,2023-01-03,regular,BOS,OKC
2022-23,2023-01-03,regular,SAC,UTA
2022-23,2023-01-03,regular,WAS,MIL
2022-23,2023-01-04,regular,ATL,SAC
2022-23,2023-01-04,regular,BKN,CHI
2022-23,2023-01-04,regular,DET,GSW
2022-23,2023-01-04,regular,HOU,NOP
2022-23,2023-01-04,regular,IND,PHI
2022-23,2023-01-04,regular,MEM,CHA
2022-23,2023-01-04,regular,MIA,LAL
2022-23,2023-01-04,regular,MIL,TOR
2022-23,2023-01-04,regular,OKC,ORL
2022-23,2023-01-04,regular,PHX,CLE
2022-23,2023-01-04,regular,POR,MIN
2022-23,2023-01-04,regular,SAS,NYK
2022-23,2023-01-05,regular,BOS,DAL
2022-23,2023-01-05,regular,LAC,DEN
2022-23,2023-01-05,regular,MEM,ORL
2022-23,2023-01-05,regular,UTA,HOU
2022-23,2023-01-06,regular,ATL,LAL
2022-23,2023-01-06,regular,BKN,NOP
2022-23,2023-01-06,regular,CHA,MIL
2022-23,2023-01-06,regular,CHI,PHI
2022-23,2023-01-06,regular,CLE,DEN
2022-23,2023-01-06,regular,DET,SAS
2022-23,2023-01-06,regular,LAC,MIN
2022-23,2023-01-06,regular,MIA,PHX
2022-23,2023-01-06,regular,NYK,TOR
2022-23,2023-01-06,regular,POR,IND
2022-23,2023-01-06,regular,WAS,OKC
2022-23,2023-01-07,regular,BOS,SAS
2022-23,2023-01-07,regular,LAL,SAC
2022-23,2023-01-07,regular,NOP,DAL
2022-23,2023-01-07,regular,ORL,GSW
2022-23,2023-01-07,regular,UTA,CHI
2022-23,2023-01-08,regular,ATL,LAC
2022-23,2023-01-08,regular,BKN,MIA
2022-23,2023-01-08,regular,CHA,IND
2022-23,2023-01-08,regular,CLE,PHX
2022-23,2023-01-08,regular,DAL,OKC
2022-23,2023-01-08,regular,MIN,HOU
2022-23,2023-01-08,regular,PHI,DET
2022-23,2023-01-08,regular,POR,TOR
2022-23,2023-01-08,regular,UTA,MEM
2022-23,2023-01-09,regular,CHI,BOS
2022-23,2023-01-09,regular,LAL,DEN
2022-23,2023-01-09,regular,MIL,NYK
2022-23,2023-01-09,regular,NOP,WAS
2022-23,2023-01-09,regular,ORL,SAC
2022-23,2023-01-09,regular,SAS,MEM
2022-23,2023-01-10,regular,CHA,TOR
2022-23,2023-01-10,regular,CLE,UTA
2022-23,2023-01-10,regular,DAL,LAC
2022-23,2023-01-10,regular,DET,PHI
2022-23,2023-01-10,regular,OKC,MIA
2022-23,2023-01-10,regular,ORL,POR
2022-23,2023-01-10,regular,PHX,GSW
2022-23,2023-01-11,regular,CHI,WAS
2022-23,2023-01-11,regular,HOU,SAC
2022-23,2023-01-11,regular,IND,NYK
2022-23,2023-01-11,regular,MIL,ATL
2022-23,2023-01-11,regular,MIN,DET
2022-23,2023-01-11,regular,NOP,BOS
2022-23,2023-01-11,regular,PHX,DEN
2022-23,2023-01-11,regular,SAS,MEM
2022-23,2023-01-12,regular,BOS,BKN
